action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,314573,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL428534,,CHEMBL428534,6.60,0,http://www.openphacts.org/units/Nanomolar,35679,=,1,1,=,,IC50,nM,,250.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.25
,,316941,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL281872,ZD-4190,CHEMBL281872,7.30,1,http://www.openphacts.org/units/Nanomolar,35685,=,1,1,=,,IC50,nM,,50.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.05
,,316969,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL281990,,CHEMBL281990,7.19,0,http://www.openphacts.org/units/Nanomolar,35656,=,1,1,=,,IC50,nM,,65.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.065
,,316976,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL422758,,CHEMBL422758,7.22,0,http://www.openphacts.org/units/Nanomolar,35682,=,1,1,=,,IC50,nM,,60.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.06
,,316983,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL25450,,CHEMBL25450,7.00,0,http://www.openphacts.org/units/Nanomolar,35678,=,1,1,=,,IC50,nM,,100.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.1
,,316990,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1907763,,CHEMBL1907763,7.10,0,http://www.openphacts.org/units/Nanomolar,35675,=,1,1,=,,IC50,nM,,80.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.08
,,316997,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL24137,,CHEMBL24137,7.30,0,http://www.openphacts.org/units/Nanomolar,35662,=,1,1,=,,IC50,nM,,50.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.05
,,318310,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL24828,VANDETANIB,CHEMBL24828,7.60,0,http://www.openphacts.org/units/Nanomolar,35680,=,1,1,=,,IC50,nM,,25.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.025
,,321872,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1744349,,CHEMBL28148,7.40,0,http://www.openphacts.org/units/Nanomolar,35670,=,1,1,=,,IC50,nM,,40.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,321880,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL24979,,CHEMBL24979,7.22,0,http://www.openphacts.org/units/Nanomolar,35667,=,1,1,=,,IC50,nM,,60.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.06
,,321889,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL2448065,,CHEMBL26572,7.30,0,http://www.openphacts.org/units/Nanomolar,35659,=,1,1,=,,IC50,nM,,50.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.05
,,323344,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1907764,,CHEMBL1907764,7.22,0,http://www.openphacts.org/units/Nanomolar,35665,=,1,1,=,,IC50,nM,,60.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.06
,,324430,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL283088,,CHEMBL283088,7.00,0,http://www.openphacts.org/units/Nanomolar,35673,=,1,1,=,,IC50,nM,,100.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.1
,,324437,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL2448067,,CHEMBL24133,8.10,0,http://www.openphacts.org/units/Nanomolar,35671,=,1,1,=,,IC50,nM,,8.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.008
,,325576,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1202477,,CHEMBL279072,7.52,0,http://www.openphacts.org/units/Nanomolar,35674,=,1,1,=,,IC50,nM,,30.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.03
,,326806,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL416191,,CHEMBL416191,7.00,0,http://www.openphacts.org/units/Nanomolar,35658,=,1,1,=,,IC50,nM,,100.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.1
,,328343,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL533849,,CHEMBL24828,7.22,0,http://www.openphacts.org/units/Nanomolar,35684,=,1,1,=,,IC50,nM,,60.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.06
,,328374,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1907944,,CHEMBL1907944,7.40,0,http://www.openphacts.org/units/Nanomolar,35664,=,1,1,=,,IC50,nM,,40.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,330837,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1744347,,CHEMBL431696,7.30,0,http://www.openphacts.org/units/Nanomolar,35663,=,1,1,=,,IC50,nM,,50.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.05
,,332172,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL25610,,CHEMBL25610,6.52,0,http://www.openphacts.org/units/Nanomolar,35672,=,1,1,=,,IC50,nM,,300.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.3
,,334918,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL26641,,CHEMBL26641,7.40,0,http://www.openphacts.org/units/Nanomolar,35666,=,1,1,=,,IC50,nM,,40.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,337413,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL279459,,CHEMBL279459,7.16,0,http://www.openphacts.org/units/Nanomolar,35677,=,1,1,=,,IC50,nM,,70.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.07
,,338670,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1202473,,CHEMBL24625,7.52,0,http://www.openphacts.org/units/Nanomolar,35657,=,1,1,=,,IC50,nM,,30.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.03
,,338677,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL25425,,CHEMBL25425,7.16,0,http://www.openphacts.org/units/Nanomolar,35676,=,1,1,=,,IC50,nM,,70.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.07
,,340149,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL286160,,CHEMBL286160,7.40,0,http://www.openphacts.org/units/Nanomolar,35655,=,1,1,=,,IC50,nM,,40.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.04
,,340164,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL2448066,,CHEMBL24409,8.52,0,http://www.openphacts.org/units/Nanomolar,35683,=,1,1,=,,IC50,nM,,3.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.003
,,342470,[],CHEMBL691874,Inhibition of human endothelial cell growth stimulate by vascular endothelial growth factor,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,,,CHEMBL1135889,J Med Chem,2002,,CHEMBL1202478,,CHEMBL25630,7.52,0,http://www.openphacts.org/units/Nanomolar,35669,=,1,1,=,,IC50,nM,,30.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.03
,,595280,[],CHEMBL698867,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N1CCN(Cc2cc(C)cc(Nc3nccc(-n4ccnc4-c4ccccc4)n3)c2)CC1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL46694,,CHEMBL46694,6.40,0,http://www.openphacts.org/units/Nanomolar,74601,=,1,1,=,,IC50,nM,,396.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,396.0
,,599249,[],CHEMBL699032,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL45752,,CHEMBL45752,7.72,0,http://www.openphacts.org/units/Nanomolar,74626,=,1,1,=,,IC50,nM,,19.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,19.0
,,600264,[],CHEMBL698867,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(CO)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL297769,,CHEMBL297769,7.64,0,http://www.openphacts.org/units/Nanomolar,74630,=,1,1,=,,IC50,nM,,23.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,23.0
,,612649,[],CHEMBL699032,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL47832,,CHEMBL47832,6.82,0,http://www.openphacts.org/units/Nanomolar,74629,=,1,1,=,,IC50,nM,,151.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,151.0
,,618143,[],CHEMBL698867,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL44915,,CHEMBL44915,7.58,0,http://www.openphacts.org/units/Nanomolar,74603,=,1,1,=,,IC50,nM,,26.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,26.0
,,619426,[],CHEMBL698867,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL297675,,CHEMBL297675,7.06,0,http://www.openphacts.org/units/Nanomolar,74624,=,1,1,=,,IC50,nM,,88.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,88.0
,,621615,[],CHEMBL698867,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(OC)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL47852,,CHEMBL47852,7.66,0,http://www.openphacts.org/units/Nanomolar,74622,=,1,1,=,,IC50,nM,,22.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,22.0
,,626694,[],CHEMBL698867,Inhibition of VEGFstimulated mitogenesis in human umbilical vein endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,FC(F)(F)c1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,,,CHEMBL1136377,Bioorg Med Chem Lett,2003,,CHEMBL44608,,CHEMBL44608,6.52,0,http://www.openphacts.org/units/Nanomolar,74619,=,1,1,=,,IC50,nM,,303.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,303.0
,,754756,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cs1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL324335,,CHEMBL324335,7.66,0,http://www.openphacts.org/units/Nanomolar,224412,=,1,1,=,,IC50,nM,,22.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,22.0
,,761434,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL331465,,CHEMBL331465,7.50,0,http://www.openphacts.org/units/Nanomolar,224413,=,1,1,=,,IC50,nM,,32.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,32.0
,,766789,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL92461,,CHEMBL92461,6.41,1,http://www.openphacts.org/units/Nanomolar,224417,=,1,1,=,,IC50,nM,,387.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,387.0
,,769105,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL445062,,CHEMBL445062,7.64,0,http://www.openphacts.org/units/Nanomolar,224416,=,1,1,=,,IC50,nM,,23.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,23.0
,,771181,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,c1cncc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)c1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL117166,,CHEMBL117166,7.54,0,http://www.openphacts.org/units/Nanomolar,224419,=,1,1,=,,IC50,nM,,29.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,29.0
,,771193,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(CCCn2ccc(-c3cnc4c(-c5ccccc5)cnn4c3)cc2=O)CC1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL116324,,CHEMBL116324,7.10,0,http://www.openphacts.org/units/Nanomolar,224423,=,1,1,=,,IC50,nM,,80.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,80.0
,,776902,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL333021,L-21649,CHEMBL333021,7.75,0,http://www.openphacts.org/units/Nanomolar,224415,=,1,1,=,,IC50,nM,,18.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,18.0
,,780350,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=c1cc(-c2cnc3c(-c4ccccc4)cnn3c2)ccn1CCCN1CCCCC1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL115480,,CHEMBL115480,7.16,0,http://www.openphacts.org/units/Nanomolar,224421,=,1,1,=,,IC50,nM,,70.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,70.0
,,784769,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL329350,,CHEMBL329350,6.82,1,http://www.openphacts.org/units/Nanomolar,224418,=,1,1,=,,IC50,nM,,150.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,150.0
,,785953,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL324153,,CHEMBL324153,7.51,0,http://www.openphacts.org/units/Nanomolar,224420,=,1,1,=,,IC50,nM,,31.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,31.0
,,787095,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(CCCn2ccc(-c3cnc4c(-c5ccsc5)cnn4c3)cc2=O)CC1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL118400,,CHEMBL118400,7.70,0,http://www.openphacts.org/units/Nanomolar,224422,=,1,1,=,,IC50,nM,,20.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,20.0
,,787140,[],CHEMBL673902,Inhibition of VEGF-stimulated mitogenesis in endothelial cells,F,,,BAO_0000190,BAO_0000219,cell-based format,c1cc(-c2cnc3c(-c4ccncc4)cnn3c2)ccn1,,,CHEMBL1135002,Bioorg Med Chem Lett,2002,,CHEMBL92279,,CHEMBL92279,6.21,1,http://www.openphacts.org/units/Nanomolar,224410,=,1,1,=,,IC50,nM,,622.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,nM,UO_0000065,,622.0
,,1121554,[],CHEMBL690866,Inhibition of VEGFstimulated HUVEC cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COCCOc1cc2ncnc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,,,CHEMBL1132549,J Med Chem,1999,,CHEMBL347086,,CHEMBL347086,8.40,0,http://www.openphacts.org/units/Nanomolar,294407,=,1,1,=,,IC50,nM,,4.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.004
